ID|TIMESTAMP|HTTP_LINK|PROPERTY_ADDRESS|PROPERTY_TYPE_1|PRODUCT_TYPE|PRODUCT_AREA|PRODUCT_AREA_UNIT|PRODUCT_AREA_TYPE|DEVELOPER_NAME|BUILDING_NAME|PRICE|RATE|RATE_UNIT|LOCATION|CITY|PXVAL|PYVAL|OTHER_DETAILS|LF_PROJECT_ID|LF_CITY_ID|POSTED_SINCE|OTHER_CHARGES|DESCRIPTION|RATE_PSF|PRODUCT_AREA_SQFT|NHB_CITY_ID|NHB_LOCALITY_ID|LF_LOCATION_ID|PROPERTY_TYPE_ID|CLEANING_STATUS|R_GEOCODE_LOCALITY_PRED|R_GEOCODE_SUBLOCALITY_PRED|R_GEOCODE_LOCALITY_PRED_PROB|R_GEOCODE_SUBLOCALITY_PRED_PROB|GEOCODE_LEVEL_ID|GEOCODE_WORD_MATCHED|PXVAL_PRED|PYVAL_PRED|REGION_ID|SUB_REGION_ID|AREA_SIZE_TYPE_ID|PROPERTY_TYPE_2|AREA_SIZE_TYPE_ID1|AGENT_NAME|AGENT_TYPE|BATH|BUILDING_AGE_MIN|BUILDING_AGE_MAX|BALCONY|CAR_PARKING|WASHROOM|PROPERTY_ON_FLOOR|TOTAL_FLOOR|DIMENSIONS|FACING|FACING_ROAD_WIDTH|FURNISHING|READY_POSSESSION_BY|STATUS|RERA_ID|PRODUCT_AREA_SQFT_CARPET|CARPET_RATE_PSF|PROPERTY_TYPE_1_ID|PROPERTY_TYPE_2_ID|CREATED_DATETIME|BUILDING_NAME_CLEANED|NORM_BUILDING_NAME_CLEANED|R_GEOCODE_ADDRESS_TEXT|R_GEOCODE_ADDRESS_TEXT_CLEANED|R_GEOCODE_ADDRESS_CATEGORY|LOCATION_R_GEOCODE_ADDRESS_SIM|LOCATION_R_GEOCODE_ADDRESS_SIM_TYPE|R_GEOCODE_CENTROID_PXVAL|R_GEOCODE_CENTROID_PYVAL|R_GEOCODE_RADIUS|R_GEOCODE_RECORD_COUNT|LOC_CLEANED_EXTRACTED_FROM_BLDG_NAME_CLEANED|LF_PROJECT_ID_NEW|LF_PROPERTY_TYPE_1_ID|BUILDING_PROJECT_SIM|BUILDING_PROJECT_SIM_TYPE|PRJ_DIST_FROM_R_GEOCODE_CENTROID|FINAL_PXVAL|FINAL_PYVAL|FINAL_RADIUS|BUILDING_ID|LOCATION_ID
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-bay-view-terrace-adarsh-nagar-mumbai-south-2500-sq-ft-spid-A23261658|Bay View Terrace, Adarsh Nagar|Residential|3 BHK, Residential Apartment|2500|Sq.Ft.|Super built-up|Dealer : <a data-pid="5968684" class="hverU blkImp srpTplTrck" title="Black &amp; White Aventura LLP , Mumbai South" target="_blank" href="/black-white-aventura-llp-mumbai-south-west-drid-5968684">Black &amp; White Aventura LLP</a>|Bay View Terrace|3 Lac|120|Sq.Ft.|Adarsh Nagar|MMR|||On Rent / 0 to 1 years old / Semifurnished / 16th Floor (out of 20)||1||||120|2500||||1||Mumbai|Kurla East|0.99750059952549464|0.58796018768535374|||19.062169501301|72.890325121083094|18||2|Apartment||||||||||||||||||||||||bay view terrace|bay view terrace|Adarsh Nagar|Adarsh Nagar|SUBLOCALITY_LEVEL_2|1|exact_location_match|19.076836592698413|72.837351877460307|11.527166265166519|315|||||||||||3175
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-churchgate-south-mumbai-1500-sq-ft-spid-W24133435|On Request, Churchgate|Residential|3 BHK, Residential Apartment|1500|Sq.Ft.|Built-up|Dealer : <a data-pid="15041433" class="hverU blkImp srpTplTrck" title="Deen Dayal Properties , Mumbai South" target="_blank" href="/deen-dayal-properties-mumbai-south-drid-15041433">Deen Dayal Properties</a>|On Request|1.6 Lac|107|Sq.Ft.|Churchgate|MMR|18.934114588364778|72.825718640566052|On Rent / 10+ years old / Semifurnished / 6th Floor (out of 6)||1||||107|1500||||1||Mumbai|Churchgate|0.99742208624452411|0.93933515162236381|||18.934080044163998|72.825758323974696|18||2|Apartment||||||||||||||||||||||||||Churchgate|Churchgate|SUBLOCALITY_LEVEL_1|1|exact_location_match|18.934114588364778|72.825718640566052|0.99248156323039849|318|||||||18.934114588364778|72.825718640566052|0.99248156323039849||26057
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-marine-drive-south-mumbai-2100-sq-ft-spid-P24025649|Marine Drive|Residential|3 BHK, Residential Apartment|2100|Sq.Ft.|Built-up|Dealer : <a data-pid="15041433" class="hverU blkImp srpTplTrck" title="Deen Dayal Properties , Mumbai South" target="_blank" href="/deen-dayal-properties-mumbai-south-drid-15041433">Deen Dayal Properties</a>||3 Lac|143|Sq.Ft.|Marine Drive|MMR|18.944942233333336|72.819358466666657|On Rent / 10+ years old / Furnished / 1st Floor (out of 6)||1||||143|2100||||1|Price Outlier at City Level|Mumbai|Marine Lines|0.99736945331032112|0.18659813825400001|||18.9436368901492|72.826510554029795|18||2|Apartment||||||||||||||||||||||||||Marine Drive|Marine Drive|ROUTE|1|exact_location_match|18.944942233333336|72.819358466666657|1.3568476061065655|3|||||||18.944942233333336|72.819358466666657|1.3568476061065655||71093
99Acres|2016-03-30 00:00:00|http://www.99acres.com/2-bhk-bedroom-apartment-flat-for-rent-in-breach-candy-south-mumbai-850-sq-ft-r2-spid-P17974361|Breach Candy|Residential|2 BHK, Residential Apartment|850|Sq.Ft.|Carpet|Dealer : <a data-pid="10170980" class="hverU blkImp srpTplTrck" title="Kumar Housing , Mumbai South" target="_blank" href="/kumar-housing-mumbai-south-drid-10170980">Kumar Housing</a>||1.4 Lac||NA|Breach Candy|MMR|18.970381796097559|72.805059195609758|On Rent / 10+ years old / Furnished / 9th Floor (out of 14)||1||||0|850||||1|Price Outlier at City Level|Mumbai|Cumballa Hill|0.99720613941215774|0.46804102812100001|||18.969623352674802|72.806068176524093|18||3|Apartment||||||||||||||||||||||||||Breach Candy|Breach Candy|SUBLOCALITY_LEVEL_2|1|exact_location_match|18.970381796097559|72.805059195609758|1.1096877429820882|205|||||||18.970381796097559|72.805059195609758|1.1096877429820882||20980
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-lodha-primero-mahalaxmi-south-mumbai-1818-sq-ft-r1-spid-J17797651|Lodha Primero, Mahalaxmi|Residential|3 BHK, Residential Apartment|1818|Sq.Ft.|Super built-up|Dealer : <a data-pid="12129785" class="hverU blkImp srpTplTrck" title="Mumbai Estate Brokers , Mumbai South" target="_blank" href="/mumbai-estate-brokers-mumbai-south-drid-12129785">Mumbai Estate Brokers</a>|Lodha Primero|1.68 Lac|93|Sq.Ft.|Mahalaxmi|MMR|18.975594400000002|72.807400785714279|On Rent / 0 to 1 years old / Semifurnished / 18th Floor (out of 41)|9872|1||||93|1818||||1||Mumbai|Mahalakshmi|0.99777291186088235|0.71124367262763977|||18.985909093978702|72.818062654707006|18||2|Apartment||||||||||||||||||||||||lodha primero|lodha primero|Mahalaxmi(W), Mahalaxmi (W)|Mahalaxmi W|SUBLOCALITY_LEVEL_1|1|location_word_similarity|18.975594400000002|72.807400785714279|0.21825701200878517|7|||||||18.975594400000002|72.807400785714279|0.21825701200878517||67499
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-chaitanya-tower-prabhadevi-south-mumbai-1600-sq-ft-r1-spid-E23202503|Chaitanya Tower, Prabhadevi|Residential|3 BHK, Residential Apartment|1600|Sq.Ft.|Super built-up|Dealer : <a data-pid="817250" class="hverU blkImp srpTplTrck" title="Sanjay Bagade Realty , Mumbai South" target="_blank" href="/sanjay-bagade-realty-mumbai-south-drid-817250">Sanjay Bagade Realty</a>|Chaitanya Tower|3 Lac||NA|Prabhadevi|MMR|19.014979500478912|72.828648661860441|On Rent / 1 to 5 years old / Furnished / 21st Floor (out of 27)||1||||0|1600||||1|Price Outlier at City Level|Mumbai|Prabhadevi|0.99779812646639943|0.97388257703156744|||19.014920469478302|72.828641207443795|18||2|Apartment||||||||||||||||||||||||chaitanya tower|chaitanya tower|Prabhadevi|Prabhadevi|SUBLOCALITY_LEVEL_1|1|exact_location_match|19.014979500478912|72.828648661860441|1.2212875036584954|578|chaitanya tower||||||19.014979500478912|72.828648661860441|1.2212875036584954||97389
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-royal-residency-lalbaug-mumbai-harbour-1150-sq-ft-spid-E23992919|Royal Residency, Lalbaug|Residential|3 BHK, Residential Apartment|1150|Sq.Ft.|Super built-up|Dealer : <a data-pid="1109677" class="hverU blkImp srpTplTrck" title="Sairaj Properties , Mumbai Harbour" target="_blank" href="/sairaj-properties-mumbai-south-drid-1109677">Sairaj Properties</a>|Royal Residency|1.35 Lac||NA|Lalbaug|MMR|||On Rent / 5 to 10 years old / Semifurnished / 15th Floor (out of 20)|918|1||||0|1150||||1|Price Outlier at City Level|Mumbai|Parel|0.99769587334006182|0.95468385458170657|||18.997870019364498|72.841941526987199|18||2|Apartment||||||||||||||||||||||||royal building|royal building|Lalbaug|Lalbaug|SUBLOCALITY_LEVEL_3|1|exact_location_match|19.029298482352942|72.86193146470589|4.095689606899751|34|building||||||||||64059
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-raheja-toscano-bandra-west-mumbai-south-west-2850-sq-ft-spid-G24028067|Raheja Toscano, Bandra (West)|Residential|3 BHK, Residential Apartment|2850|Sq.Ft.|Super built-up|Owner : Nisha Gorwani|Raheja Toscano|2.75 Lac|97|Sq.Ft.|Bandra (West)|MMR|19.055565706690302|72.829742509741735|On Rent / 1 to 5 years old / Furnished / 10th Floor (out of 14)|1116|1||||97|2850||||1||Mumbai|Bandra West|0.99748704882586303|0.97872984974546506|||19.0550007227672|72.829707288543204|18||2|Apartment||||||||||||||||||||||||raheja toscano|raheja toscano|Bandra West|Bandra West|SUBLOCALITY_LEVEL_1|1|exact_location_match|19.055565706690302|72.829742509741735|-0.5|1608|||||||19.055565706690302|72.829742509741735|-0.5||14099
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-oberoi-splendor-jogeshwari-east-mumbai-andheri-dahisar-1820-sq-ft-spid-L24406715|Oberoi Splendor, Jogeshwari (East)|Residential|3 BHK, Residential Apartment|1820|Sq.Ft.|Super built-up|Owner : Arjit|Oberoi Splendor|1 Lac|72|Sq.Ft.|Jogeshwari (East)|MMR|19.132989505127963|72.8584636199204|On Rent / 1 to 5 years old / Furnished / 26th Floor (out of 27)|1480|1||||72|1820||||1||Mumbai|Jogeshwari East|0.99759415745587943|0.97978564543186053|||19.133042632217698|72.8584123683287|18||2|Apartment||||||||||||||||||||||||oberoi splendor|oberoi splendor|Jogeshwari East|Jogeshwari East|SUBLOCALITY_LEVEL_1|1|exact_location_match|19.132989505127963|72.8584636199204|-0.5|1216|oberoi splendor||||||19.132989505127963|72.8584636199204|-0.5||51839
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-prabhadevi-south-mumbai-1700-sq-ft-r1-spid-X21686341|Mondesire, Prabhadevi|Residential|3 BHK, Residential Apartment|1700|Sq.Ft.|Built-up|Dealer : <a data-pid="12129785" class="hverU blkImp srpTplTrck" title="Mumbai Estate Brokers , Mumbai South" target="_blank" href="/mumbai-estate-brokers-mumbai-south-drid-12129785">Mumbai Estate Brokers</a>|Mondesire|1.1 Lac|65|Sq.Ft.|Prabhadevi|MMR|19.014979500478912|72.828648661860441|On Rent / 0 to 1 years old / Semifurnished / 6th Floor (out of 10)||1||||65|1700||||1||Mumbai|Prabhadevi|0.99768383416257722|0.97575013952003931|||19.014920469478302|72.828641207443795|18||2|Apartment||||||||||||||||||||||||mondesire|mondesire|Prabhadevi|Prabhadevi|SUBLOCALITY_LEVEL_1|1|exact_location_match|19.014979500478912|72.828648661860441|1.2212875036584954|578|||||||19.014979500478912|72.828648661860441|1.2212875036584954||97389
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-lodha-primero-mahalaxmi-south-mumbai-1818-sq-ft-spid-F23783290|Lodha Primero, Mahalaxmi|Residential|3 BHK, Residential Apartment|1818|Sq.Ft.|Built-up|Dealer : <a data-pid="5968684" class="hverU blkImp srpTplTrck" title="Black &amp; White Aventura LLP , Mumbai South" target="_blank" href="/black-white-aventura-llp-mumbai-south-west-drid-5968684">Black &amp; White Aventura LLP</a>|Lodha Primero|1.85 Lac|102|Sq.Ft.|Mahalaxmi|MMR|18.975594400000002|72.807400785714279|On Rent / 1 to 5 years old / Furnished / 25th Floor (out of 41)|9872|1||||102|1818||||1||Mumbai|Mahalakshmi|0.99777291186088235|0.71124367262763977|||18.985909093978702|72.818062654707006|18||2|Apartment||||||||||||||||||||||||lodha primero|lodha primero|Mahalaxmi(W), Mahalaxmi (W)|Mahalaxmi W|SUBLOCALITY_LEVEL_1|1|location_word_similarity|18.975594400000002|72.807400785714279|0.21825701200878517|7|||||||18.975594400000002|72.807400785714279|0.21825701200878517||67499
99Acres|2016-03-30 00:00:00|http://www.99acres.com/4-bhk-bedroom-apartment-flat-for-rent-in-breach-candy-south-mumbai-2700-sq-ft-r1-spid-V22060155|Narendra Bhuvan, Breach Candy|Residential|4 BHK, Residential Apartment|2700|Sq.Ft.|Built-up|Dealer : <a data-pid="240661" class="hverU blkImp srpTplTrck" title="Rajani Property Consultants , Mumbai South" target="_blank" href="/rajani-property-consultants-mumbai-south-drid-240661">Rajani Property Consultants</a>|Narendra Bhuvan|3 Lac|112|Sq.Ft.|Breach Candy|MMR|18.970381796097559|72.805059195609758|On Rent / 5 to 10 years old / Semifurnished / 3rd Floor (out of 5)||1||||112|2700||||1||Mumbai|Cumballa Hill|0.99746668419660356|0.13150853635418566|||18.969623352674802|72.806068176524093|18||2|Apartment||||||||||||||||||||||||narendra bhuvan|narendra bhavan|Breach Candy|Breach Candy|SUBLOCALITY_LEVEL_2|1|exact_location_match|18.970381796097559|72.805059195609758|1.1096877429820882|205|||||||18.970381796097559|72.805059195609758|1.1096877429820882||20980
99Acres - Rental|2020-06-30 00:00:00||On Request, Jubilee Hills, Hyderabad (All)|Residential|1 BHK Independent Builder Floor  |600|sq.ft.|Super built-up Area||On Request|12000|20|sq.ft.|Jubilee Hills|Hyderabad (All)|||Deposit : 12000, FOR FAMILY, FOR SINGLE WOMEN, FOR SINGLE MEN|||||Nice locality no slam area good property Additional details : The propertmore|20|600||||1||Hyderabad|Jubilee Hills|0.96919831415000002|0.90075842306700005|||17.430384938300001|78.408883071199995|21|112715|2|Apartment||||1|||||||||||||||||1|1|2020-09-11 16:55:55.290000000|||Jubilee Hills|Jubilee Hill|SUBLOCALITY_LEVEL_1|1|exact_location_match|17.430349360905254|78.408586696308291|4.709397944780835|279|||||||||||52188
99Acres - Rental|2020-06-30 00:00:00||On Request, Krishna Nagar, Hyderabad (All)|Residential|3 BHK Residential Apartment  |1700|sq.ft.|Super built-up Area||On Request|25000|14.705882352941176|sq.ft.|Krishna Nagar|Hyderabad (All)|||FOR FAMILY, FOR SINGLE MEN, FOR SINGLE WOMEN|||||This is a spacious and thoughtfully designed 3 bhk apartment for rent in krmore|14.705882352941176|1700||||1||Hyderabad|Pragathi Nagar|0.96935221367500002|3.6434922520699999E-2|||17.522138724400001|78.397033514499995|21|112716|2|Apartment||||3|||||||||||Furnished||||||1|1|2020-09-11 16:55:55.290000000|||Krishna Nagar|Krishna Nagar|SUBLOCALITY_LEVEL_2|1|exact_location_match|17.413629092857139|78.484494370000007|9.3935230065322823|70|||||||||||61722
99Acres - Rental|2020-06-30 00:00:00||sardinerealty, Jubilee Hills, Hyderabad (All)|Residential|4 Bedroom Independent House  |5700|sq.ft.|Built-up Area||sardinerealty|1.2 Lac|21.05263157894737|sq.ft.|Jubilee Hills|Hyderabad (All)|||Deposit : 360000, FOR FAMILY|||||Excellent location,peacefull area,rich area,4 bed rooms 4 bathrooms,4 balcomore|21.05263157894737|5700||||||Hyderabad|Jubilee Hills|0.96983853448199997|0.90303558456800004|||17.430384938300001|78.408883071199995|21|112717|1|Independent House/Villa||||4|||||||||||||||||1|2|2020-09-11 16:55:55.290000000|sardinerealty|sardinerealty|Jubilee Hills|Jubilee Hill|SUBLOCALITY_LEVEL_1|1|exact_location_match|17.430349360905254|78.408586696308291|4.709397944780835|279||||||||||0|52188
99Acres - Rental|2020-06-30 00:00:00||Vasantha Nagar, Hyderabad (All)|Residential|1 Bedroom Independent House  |2304|sq.ft.|Plot Area|||12000|5.208333333333333|sq.ft.|Vasantha Nagar|Hyderabad (All)|17.500406445454548|78.387771572727274|Deposit : 3 month(s) rent, FOR FAMILY|||||Nice independent house for families. House has a garden and good ventilatiomore|5.208333333333333|2304||||||Hyderabad|Pragathi Nagar|0.96943941633300001|0.0279127105268|||17.522138724400001|78.397033514499995|21|112718|4|Independent House/Villa||||1|||||||||||||||||1|2|2020-09-11 16:55:55.290000000|||Vasantha Nagar|Vasantha Nagar|SUBLOCALITY_LEVEL_2|1|exact_location_match|17.500406445454548|78.387771572727274|0.12023662884613953|11|||||||17.500406445454548|78.387771572727274|0.12023662884613953||137046
99Acres - Rental|2020-06-30 00:00:00||BDL Friends Residency By Tripura Constructions, Tellpur Osmannagar, Hyderabad (All)|Residential|2 BHK Residential Apartment  |1250|sq.ft.|Super built-up Area||BDL Friends Residency By Tripura Constructions|11000|8.8000000000000007|sq.ft.|Tellpur Osmannagar|Hyderabad (All)|||Deposit : 22000, FOR FAMILY, FOR SINGLE WOMEN, FOR SINGLE MEN|||||I want to rent out a 2 bhk apartment available in 2 bhk for rent in bdl frimore|8.8000000000000007|1250||||1||Hyderabad|Kukatpally|0.96217295721499996|2.6469258055599999E-2|||17.490133099000001|78.401368079199997|21|112719|2|Apartment||||2|||||||||||||||||1|1|2020-09-11 16:55:55.290000000|bdl friend building by tripura construction|bdl friend building by tripura construction|Tellapur|Tellapur|SUBLOCALITY_LEVEL_1|0.875|address_similarity|17.460661306399224|78.289655692746223|2.8484172998143547|49||||||||||0|131064
99Acres|2016-03-30 00:00:00|http://www.99acres.com/5-bhk-bedroom-apartment-flat-for-rent-in-south-mumbai-5500-sq-ft-spid-F23788372|Cliff, carmichael road|Residential|5 BHK, Residential Apartment|5500|Sq.Ft.|Carpet|Dealer : <a data-pid="945614" class="hverU blkImp srpTplTrck" title="Om Sai Estate Consultancy , Mumbai South" target="_blank" href="/om-sai-estate-consultancy-mumbai-south-drid-945614">Om Sai Estate Consultancy</a>|Cliff|15 Lac||NA|carmichael road|MMR|18.971987063157894|72.811058813157899|On Rent / 1 to 5 years old / Semifurnished / 13th Floor (out of 20)||1||||0|5500||||1|Price Outlier at City Level|Mumbai|Borivali West|0.94069730578466715|4.2251296416215139E-2|||19.230318137296202|72.8441640972692|18||3|Apartment||||||||||||||||||||||||cliff|cliff|Carmichael Road|Carmichael Road|ROUTE|1|exact_location_match|18.971987063157894|72.811058813157899|0.49858110460575866|38|||||||18.971987063157894|72.811058813157899|0.49858110460575866||22436
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-mittal-sunita-apartments-cuffe-parade-south-mumbai-1600-sq-ft-spid-T24241139|Mittal Sunita Apartments, Cuffe Parade|Residential|3 BHK, Residential Apartment|1600|Sq.Ft.|Super built-up|Dealer : <a data-pid="10478148" class="hverU blkImp srpTplTrck" title="Tranquil Real Estate , Mumbai South" target="_blank" href="/tranquil-real-estate-mumbai-south-drid-10478148">Tranquil Real Estate</a>|Mittal Sunita Apartments|1.75 Lac|110|Sq.Ft.|Cuffe Parade|MMR|18.914912866384633|72.820843567686111|On Rent / 10+ years old / Furnished / 6th Floor (out of 16)||1||||110|1600||||1||Mumbai|Cuffe Parade|0.99764740313130773|0.96341531521829271|||18.914903623078601|72.8209038058734|18||2|Apartment||||||||||||||||||||||||mittal sunita building|mittal sunita building|Cuffe Parade|Cuffe Parade|SUBLOCALITY_LEVEL_1|1|exact_location_match|18.914912866384633|72.820843567686111|0.620206630595313|204|building||||||18.914912866384633|72.820843567686111|0.620206630595313||27036
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-santacruz-west-mumbai-south-west-1600-sq-ft-spid-C24207757|Sanjeev, Santacruz (West)|Residential|3 BHK, Residential Apartment|1600|Sq.Ft.|Super built-up|Dealer : <a data-pid="3058179" class="hverU blkImp srpTplTrck" title="R K Mumbai Realtors , Mumbai South West" target="_blank" href="/r-k-mumbai-realtors-mumbai-south-west-drid-3058179">R K Mumbai Realtors</a>|Sanjeev|1.1 Lac|69|Sq.Ft.|Santacruz (West)|MMR|19.082214020635728|72.836231249560981|On Rent / 0 to 1 years old / Unfurnished / 3rd Floor (out of 6)||1||||69|1600||||1||Mumbai|Santacruz West|0.99784350828034718|0.97998114090445032|||19.0822991757747|72.8363547081468|18||2|Apartment||||||||||||||||||||||||sanjeev|sanjeev|Santacruz West|Santacruz West|SUBLOCALITY_LEVEL_1|1|exact_location_match|19.082214020635728|72.836231249560981|-0.5|1021|||||||19.082214020635728|72.836231249560981|-0.5||110629
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-bandra-west-mumbai-south-west-1500-sq-ft-r1-spid-B17760409|Other, Bandra (West)|Residential|3 BHK, Residential Apartment|1500|Sq.Ft.|Built-up|Dealer : <a data-pid="10482718" class="hverU blkImp srpTplTrck" title="BANDRA SPACE , Mumbai South West" target="_blank" href="/bandra-space-mumbai-south-west-drid-10482718">BANDRA SPACE</a>|Other|1.15 Lac|77|Sq.Ft.|Bandra (West)|MMR|19.055565706690302|72.829742509741735|On Rent / 5 to 10 years old / Semifurnished / 7th Floor (out of 9)||1||||77|1500||||1||Mumbai|Bandra West|0.99788022280894628|0.97838588930875481|||19.0550007227672|72.829707288543204|18||2|Apartment||||||||||||||||||||||||other|other|Bandra West|Bandra West|SUBLOCALITY_LEVEL_1|1|exact_location_match|19.055565706690302|72.829742509741735|-0.5|1608|||||||19.055565706690302|72.829742509741735|-0.5||14099
99Acres|2016-03-30 00:00:00|http://www.99acres.com/4-bhk-bedroom-apartment-flat-for-rent-in-altamount-road-south-mumbai-2250-sq-ft-spid-P23333322|Prithvi Apartment, Altamount Road|Residential|4 BHK, Residential Apartment|2250|Sq.Ft.|Built-up|Dealer : <a data-pid="9790392" class="hverU blkImp srpTplTrck" title="Manish Chichreja Real Estate , Mumbai South" target="_blank" href="/manish-chichreja-real-estate-mumbai-south-drid-9790392">Manish Chichreja Real Estate</a>|Prithvi Apartment|5 Lac|223|Sq.Ft.|Altamount Road|MMR|18.967918236842106|72.810111299999988|On Rent / 10+ years old / Semifurnished / 23rd Floor (out of 35)||1||||223|2250||||1|Price Outlier at City Level|Mumbai|Tardeo|0.93043119264702334|0.10532730456845789|||18.9682054441137|72.812557292190903|18||2|Apartment||||||||||||||||||||||||prithvi building|prithvi building|Altamount Road|Altamount Road|ROUTE|1|exact_location_match|18.967918236842106|72.810111299999988|0.34621812451184514|19|building||||||18.967918236842106|72.810111299999988|0.34621812451184514||5583
99Acres|2016-03-30 00:00:00|http://www.99acres.com/3-bhk-bedroom-apartment-flat-for-rent-in-khar-west-mumbai-south-west-1350-sq-ft-spid-A24032809|Khar West|Residential|3 BHK, Residential Apartment|1350|Sq.Ft.|Super built-up|Dealer : <a data-pid="15520901" class="hverU blkImp srpTplTrck" title="SAGAR ESTATE , Mumbai South West" target="_blank" href="/sagar-estate-mumbai-south-west-drid-15520901">SAGAR ESTATE</a>||1.25 Lac||NA|Khar West|MMR|19.069716455949173|72.834018819735476|On Rent / 1 to 5 years old / Semifurnished / 4th Floor (out of 10)||1||||0|1350||||1|Price Outlier at City Level|Mumbai|Khar West|0.99794177586370703|0.98562753883999998|||19.069571208499099|72.834052574241696|18||2|Apartment||||||||||||||||||||||||||Khar West|Khar West|SUBLOCALITY_LEVEL_1|1|exact_location_match|19.069716455949173|72.834018819735476|-0.5|1160|||||||19.069716455949173|72.834018819735476|-0.5||58619
99Acres|2016-03-30 00:00:00|http://www.99acres.com/4-bhk-bedroom-apartment-flat-for-rent-in-sea-home-sector-36-seawoods-mumbai-navi-4000-sq-ft-spid-E24448595|Sea Home, Sector 36 Seawoods|Residential|4 BHK, Residential Apartment|4000|Sq.Ft.|Super built-up|Dealer : <a data-pid="961045" class="hverU blkImp srpTplTrck" title="R K Real Estate Consultant , Mumbai Navi" target="_blank" href="/r-k-real-estate-consultant-mumbai-navi-drid-961045">R K Real Estate Consultant</a>|Sea Home|1 Lac|25|Sq.Ft.|Sector 36 Seawoods|MMR|19.02466415789474|73.090472263157878|On Rent / 5 to 10 years old / Furnished / 16th Floor (out of 22)||1||||25|4000||||1||Navi Mumbai|Seawoods|0.98054814329535034|0.92319816658445741|||19.012992464974101|73.015864204369194|34||2|Apartment||||||||||||||||||||||||sea home|sea home|Sector 36|Sector 36|SUBLOCALITY_LEVEL_3|1|address_similarity|19.02466415789474|73.090472263157878|0.21546180330079584|19|||||||19.02466415789474|73.090472263157878|0.21546180330079584||115505
99Acres|2016-03-30 00:00:00|http://www.99acres.com/2-bhk-bedroom-apartment-flat-for-rent-in-ashford-casa-grande-lower-parel-south-mumbai-1540-sq-ft-r1-spid-M22434649|Ashford Casa Grande, Lower Parel|Residential|2 BHK, Residential Apartment|1540|Sq.Ft.|Super built-up|Dealer : <a data-pid="6700257" class="hverU blkImp srpTplTrck" title="Vijay &amp; Vikrant Real Estate Consultancy , Mumbai South" target="_blank" href="/vijay-vikrant-real-estate-consultancy-mumbai-south-drid-6700257">Vijay &amp; Vikrant Real Estate Consu|Ashford Casa Grande|2.25 Lac|147|Sq.Ft.|Lower Parel|MMR|||On Rent / 5 to 10 years old / Furnished / 13th Floor (out of 23)||1||||147|1540||||1|Price Outlier at City Level|Mumbai|Lower Parel|0.99730375851552644|0.97562126486066292|||18.9964157783422|72.827661522248206|18||2|Apartment||||||||||||||||||||||||ashford casa grande|ashford casa grande|Lower Parel|Lower Parel|SUBLOCALITY_LEVEL_1|1|exact_location_match|18.99651019459035|72.827780241395757|2.4414311420989221|716|||||||||||65807
99Acres|2016-03-30 00:00:00|http://www.99acres.com/2-bhk-bedroom-apartment-flat-for-rent-in-lodha-primero-mahalaxmi-south-mumbai-1287-sq-ft-spid-E24140235|Lodha Primero, Mahalaxmi|Residential|2 BHK, Residential Apartment|1287|Sq.Ft.|Built-up|Dealer : <a data-pid="5968684" class="hverU blkImp srpTplTrck" title="Black &amp; White Aventura LLP , Mumbai South" target="_blank" href="/black-white-aventura-llp-mumbai-south-west-drid-5968684">Black &amp; White Aventura LLP</a>|Lodha Primero|1.4 Lac|109|Sq.Ft.|Mahalaxmi|MMR|18.975594400000002|72.807400785714279|On Rent / 1 to 5 years old / Furnished / 27th Floor (out of 41)|9872|1||||109|1287||||1||Mumbai|Mahalakshmi|0.99777291186088235|0.71124367262763977|||18.985909093978702|72.818062654707006|18||2|Apartment||||||||||||||||||||||||lodha primero|lodha primero|Mahalaxmi(W), Mahalaxmi (W)|Mahalaxmi W|SUBLOCALITY_LEVEL_1|1|location_word_similarity|18.975594400000002|72.807400785714279|0.21825701200878517|7|||||||18.975594400000002|72.807400785714279|0.21825701200878517||67499
